Familia APGIV,Familia,NombreActual,Authors,NombreMemoria,CODIGO,CodigoPBDY_18,FormaPBDY_2018,Forma_2015,NumRec_2018,MinYear_2018,MaxYear_2018,UserNotes2018
,,(no identificado SSP1338),,(unknown SSP1338),U1338,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1358),,(unknown SSP1358),U1358,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1364),,(unknown SSP1364),U1364,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1368),,(unknown SSP1368),U1368,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1371),,(unknown SSP1371),U1371,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1392),,(unknown SSP1392),U1392,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1399),,(unknown SSP1399),U1399,,,-,4,2000,2000,Discontinued.
,,(no identificado SSP1402),,(unknown SSP1402),U1402,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1405),,(unknown SSP1405),U1405,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1413),,(unknown SSP1413),U1413,,,-,2,2000,2000,Discontinued.
,,(no identificado SSP1414),,(unknown SSP1414),U1414,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1416),,(unknown SSP1416),U1416,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1423),,(unknown SSP1423),U1423,,,-,3,2000,2000,Discontinued.
,,(no identificado SSP1424),,(unknown SSP1424),U1424,,,-,3,2000,2000,Discontinued.
,,(no identificado SSP1444),,(unknown SSP1444),U1444,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1448),,(unknown SSP1448),U1448,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1485),,(unknown SSP1485),U1485,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1489),,(unknown SSP1489),U1489,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1495),,(unknown SSP1495),U1495,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1498),,(unknown SSP1498),U1498,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1499),,(unknown SSP1499),U1499,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1503),,(unknown SSP1503),U1503,,,-,2,2000,2001,Discontinued.
,,(no identificado SSP1507),,(unknown SSP1507),U1507,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1511),,(unknown SSP1511),U1511,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1513),,(unknown SSP1513),U1513,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1521),,(unknown SSP1521),U1521,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1523),,(unknown SSP1523),U1523,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1524),,(unknown SSP1524),U1524,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1525),,(unknown SSP1525),U1525,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1529),,(unknown SSP1529),U1529,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1535),,(unknown SSP1535),U1535,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1542),,(unknown SSP1542),U1542,,,-,2,2000,2000,Discontinued.
,,(no identificado SSP1560),,(unknown SSP1560),U1560,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1561),,(unknown SSP1561),U1561,,,-,5,2000,2000,Discontinued.
,,(no identificado SSP1577),,(unknown SSP1577),U1577,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1594),,(unknown SSP1594),U1594,,,-,4,2000,2002,Discontinued.
,,(no identificado SSP1595),,(unknown SSP1595),U1595,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1596),,(unknown SSP1596),U1596,,,-,2,2000,2000,Discontinued.
,,(no identificado SSP1620),,(unknown SSP1620),U1620,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1627),,(unknown SSP1627),U1627,,,-,2,2000,2000,Discontinued.
,,(no identificado SSP1628),,(unknown SSP1628),U1628,,,-,3,2000,2000,Discontinued.
,,(no identificado SSP1629),,(unknown SSP1629),U1629,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1634),,(unknown SSP1634),U1634,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1635),,(unknown SSP1635),U1635,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1636),,(unknown  SSP1636),U1636,,,-,4,2000,2001,Discontinued.
,,(no identificado SSP1641),,(unknown SSP1641),U1641,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1645),,(unknown SSP1645),U1645,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1647),,(unknown SSP1647),U1647,,,-,3,2000,2000,Discontinued.
,,(no identificado SSP1657),,(unknown SSP1657),U1657,,,-,7,2001,2001,Discontinued.
,,(no identificado SSP1668),,(unknown SSP1668),U1668,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1672),,(unknown SSP1672),U1672,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1683),,(unknown SSP1683),U1683,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1686),,(unknown SSP1686),U1686,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1687),,(unknown SSP1687),U1687,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1690),,(unknown SSP1690),U1690,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1703),,(unknown SSP1703),U1703,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1712),,(unknown SSP1712),U1712,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1714),,(unknown SSP1714),U1714,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1715),,(unknown  SSP1715),U1715,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1716),,(unknown SSP1716),U1716,,,-,2,2000,2000,Discontinued.
,,(no identificado SSP1727),,(unknown SSP1727),U1727,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1742),,(unknown SSP1742),U1742,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1746),,(unknown SSP1746),U1746,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1756),,(unknown SSP1756),U1756,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1783),,(unknown SSP1783),U1783,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1810),,(unknown SSP1810),U1810,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1815),,(unknown SSP1815),U1815,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1826),,(unknown SSP1826),U1826,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1835),,(unknown SSP1835),U1835,,,-,2,2000,2000,Discontinued.
,,(no identificado SSP1863),,(unknown SSP1863),U1863,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1865),,(unknown SSP1865),U1865,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1874),,(unknown SSP1874),U1874,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1876),,(unknown SSP1876),U1876,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1892),,(unknown SSP1892),U1892,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1895),,(unknown SSP1895),U1895,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1896),,(unknown SSP1896),U1896,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1900),,(unknown SSP1900),U1900,,,-,2,2000,2000,Discontinued.
,,(no identificado SSP1903),,(unknown SSP1903),U1903,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1907),,(unknown SSP1907),U1907,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1924),,(unknown SSP1924),U1924,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1934),,(unknown SSP1934),U1934,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1936),,(unknown SSP1936),U1936,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP1982),,(unknown SSP1982),U1982,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2004),,(unknown SSP2004),U2004,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2005),,(unknown SSP2005),U2005,,,-,2,2000,2000,Discontinued.
,,(no identificado SSP2006),,(unknown SSP2006),U2006,,,-,2,2000,2000,Discontinued.
,,(no identificado SSP2015),,(unknown SSP2015),U2015,,,-,2,2000,2000,Discontinued.
,,(no identificado SSP2020),,(unknown SSP2020),U2020,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2061),,(unknown SSP2061),U2061,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2063),,(unknown SSP2063),U2063,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2064),,(unknown SSP2064),U2064,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2069),,(unknown SSP2069),U2069,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2070),,(unknown SSP2070),U2070,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2078),,(unknown SSP2078),U2078,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2083),,(unknown SSP2083),U2083,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2090),,(unknown SSP2090),U2090,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2105),,(unknown SSP2105),U2105,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2113),,(unknown SSP2113),U2113,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2117),,(unknown SSP2117),U2117,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2119),,(unknown SSP2119),U2119,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2123),,(unknown SSP2123),U2123,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2124),,(unknown SSP2124),U2124,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2127),,(unknown SSP2127),U2127,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2133),,(unknown SSP2133),U2133,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2144),,(unknown SSP2144),U2144,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2146),,(unknown SSP2146),U2146,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2147),,(unknown SSP2147),U2147,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2152),,(unknown SSP2152),U2152,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2156),,(unknown SSP2156),U2156,,,-,2,2000,2000,Discontinued.
,,(no identificado SSP2159),,(unknown SSP2159),U2159,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2160),,(unknown SSP2160),U2160,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2161),,(unknown SSP2161),U2161,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2163),,(unknown SSP2163),U2163,,,-,3,2000,2000,Discontinued.
,,(no identificado SSP2168),,(unknown SSP2168),U2168,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2173),,(unknown SSP2173),U2173,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2181),,(unknown SSP2181),U2181,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2184),,(unknown  SSP2184),U2184,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2195),,(unknown SSP2195),U2195,,,-,2,2000,2000,Discontinued.
,,(no identificado SSP2196),,(unknown SSP2196),U2196,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2217),,(unknown SSP2217),U2217,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2221),,(unknown SSP2221),U2221,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2223),,(unknown SSP2223),U2223,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2224),,(unknown SSP2224),U2224,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2225),,(unknown SSP2225),U2225,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2231),,(unknown SSP2231),U2231,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2235),,(unknown SSP2235),U2235,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2242),,(unknown SSP2242),U2242,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2253),,(unknown SSP2253),U2253,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2259),,(unknown SSP2259),U2259,,,-,2,2000,2001,Discontinued.
,,(no identificado SSP2269),,(unknown SSP2269),U2269,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2270),,(unknown SSP2270),U2270,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2279),,(unknown SSP2279),U2279,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2298),,(unknown SSP2298),U2298,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2304),,(unknown SSP2304),U2304,,,-,2,2000,2000,Discontinued.
,,(no identificado SSP2306),,(unknown SSP2306),U2306,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2312),,(unknown SSP2312),U2312,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2329),,(unknown SSP2329),U2329,,,-,3,2000,2000,Discontinued.
,,(no identificado SSP2331),,(unknown SSP2331),U2331,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2332),,(unknown SSP2332),U2332,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2333),,(unknown SSP2333),U2333,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2340),,(unknown SSP2340),U2340,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2392),,(unknown SSP2392),U2392,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2406),,(unknown SSP2406),U2406,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2416),,(unknown SSP2416),U2416,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2430),,(unknown SSP2430),U2430,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2439),,(unknown SSP2439),U2439,,,-,3,2000,2000,Discontinued.
,,(no identificado SSP2451),,(unknown SSP2451),U2451,,,-,4,2000,2000,Discontinued.
,,(no identificado SSP2453),,(unknown SSP2453),U2453,,,-,2,2000,2001,Discontinued.
,,(no identificado SSP2456),,(unknown SSP2456),U2456,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2464),,(unknown SSP2464),U2464,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2485),,(unknown SSP2485),U2485,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2486),,(unknown SSP2486),U2486,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2519),,(unknown SSP2519),U2519,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2524),,(unknown SSP2524),U2524,,,-,2,2000,2000,Discontinued.
,,(no identificado SSP2535),,(unknown SSP2535),U2535,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2547),,(unknown SSP2547),U2547,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2558),,(unknown SSP2558),U2558,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2576),,(unknown SSP2576),U2576,,,-,3,2000,2000,Discontinued.
,,(no identificado SSP2589),,((unknown SSP2589),U2589,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2590),,(unknown SP2590),U2590,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2602),,(unknown SSP2602),U2602,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2617),,(unknown SSP2617),U2617,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2627),,(unknown SSP2627),U2627,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2631),,(unknown SSP2631),U2631,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2658),,(unknown SSP2658),U2658,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2659),,(unknown SSP2659),U2659,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2666),,(unknown SSP2666),U2666,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2675),,(unknown SSP2675),U2675,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2682),,(unknown SSP2682),U2682,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2690),,(unknown SSP2690),U2690,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2694),,(unknown SSP2694),U2694,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2733),,(unknown SSP2733),U2733,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2740),,(unknown SSP2740),U2740,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2761),,(unknown SSP2761),U2761,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2768),,(unknown SSP2768),U2768,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2775),,(unknown SSP2775),U2775,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2778),,(unknown SSP2778),U2778,,,-,1,2000,2000,Discontinued.
,,(no identificado SSP2811),,(unknown SSP2811),U2811,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP2826),,(unknown SSP2826),U2826,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP2828),,(unknown SSP2828),U2828,,,-,2,2001,2001,Discontinued.
,,(no identificado SSP2835),,(unknown SSP2835),U2835,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP2841),,(unknown SSP2841),U2841,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP2883),,(unknown SSP2883),U2883,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP2886),,(unknown SSP2886),U2886,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP2893),,(unknown SSP2893),U2893,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP2894),,(unknown SSP2894),U2894,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP2898),,(unknown SSP2898),U2898,,,-,2,2001,2001,Discontinued.
,,(no identificado SSP2905),,(unknown SSP2905),U2905,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP2917),,(unknown SSP2917),U2917,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP2929),,(unknown SSP2929),U2929,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP2953),,(unknown SSP2953),U2953,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP2985),,(unknown SSP2985),U2985,,,-,2,2001,2001,Discontinued.
,,(no identificado SSP2987),,(unknown SSP2987),U2987,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP2991),,(unknown SSP2991),U2991,,,-,2,2001,2001,Discontinued.
,,(no identificado SSP2994),,(unknown SSP2994),U2994,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP3005),,(unknown SSP3005),U3005,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP3008),,(unknown SSP3008),U3008,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP3009),,(unknown SSP3009),U3009,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP3021),,(unknown SSP3021),U3021,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP3031),,(unknown SSP3031),U3031,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP3044),,(unknown SSP3044),U3044,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP3053),,(unknown SSP3053),U3053,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP3104),,(unknown SSP3104),U3104,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP3111),,(unknown SSP3111),U3111,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP3122),,(unknown SSP3122),U3122,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP3138),,(unknown SSP3138),U3138,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP3169),,(unknown SSP3169),U3169,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP3789),,(unknown SSP3789),U3789,,,-,2,2001,2001,Discontinued.
,,(no identificado SSP3792),,(unknown SSP3792),U3792,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP3795),,(unknown SSP3795),U3795,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP3838),,(unknown SSP3838),U3838,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP3871),,(unknown SSP3871),U3871,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP3936),,(unknown SSP3936),U3936,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP3995),,(unknown SSP3995),U3995,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP5008),,(unknown  SSP5008),U5008,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP5019),,(unknown SSP5019),U5019,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP5029),,(unknown SSP5029),U5029,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP5067),,(unknown SSP5067),U5067,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP5100),,(unknown SSP5100),U5100,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP5127),,(unknown SSP5127),U5127,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP5136),,(unknown SSP5136),U5136,,,-,3,2001,2004,Discontinued.
,,(no identificado SSP5211),,(unknown SSP5211),U5211,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP5244),,(unknown SSP5244),U5244,,,-,8,2001,2003,Discontinued.
,,(no identificado SSP5261),,(unknown SSP5261),U5261,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP5277),,(unknown SSP5277),U5277,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP5289),,(unknown SSP5289),U5289,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP5297),,(unknown SSP5297),U5297,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP5299),,(unknown SSP5299),U5299,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP5335),,(unknown SSP5335),U5335,,,-,1,2001,2001,Discontinued.
,,(no identificado SSP5341),,(unknown SSP5341),U5341,,,-,4,2002,2004,Discontinued.
,,(no identificado SSP5343),,(unknown SSP5343),U5343,,,-,1,2002,2002,Discontinued.
,,(no identificado SSP5345),,(unknown SSP5345),U5345,,,-,1,2002,2002,Discontinued.
,,(no identificado SSP5352),,(unknown SSP5352),U5352,,,-,1,2002,2002,Discontinued.
,,(no identificado SSP5372),,(unknown SSP5372),U5372,,,-,1,2002,2002,Discontinued.
,,(no identificado SSP5376),,(unknown SSP5376),U5376,,,-,1,2002,2002,Discontinued.
,,(no identificado SSP5399),,(unknown SSP5399),U5399,,,-,1,2002,2002,Discontinued.
,,(no identificado SSP5503),,(unknown SSP5503),U5503,,,-,1,2002,2002,Discontinued.
,,(no identificado SSP5522),,(unknown SSP5522),U5522,,,-,1,2002,2002,Discontinued.
,,(no identificado SSP5531),,(unknown SSP5531),U5531,,,-,1,2002,2002,Discontinued.
,,(no identificado SSP5535),,(unknown SSP5535),U5535,,,-,1,2002,2002,Discontinued.
,,(no identificado SSP5559),,(unknown SSP5559),U5559,,,-,1,2002,2002,Discontinued.
,,(no identificado SSP5572),,(unknown SSP5572),U5572,,,-,2,2002,2002,Discontinued.
,,(no identificado SSP5578),,(unknown SSP5578),U5578,,,-,1,2002,2002,Discontinued.
,,(no identificado SSP5579),,(unknown SSP5579),U5579,,,-,1,2002,2002,Discontinued.
,,(no identificado SSP5589),,(unknown SSP5589),U5589,,,-,1,2002,2002,Discontinued.
,,(no identificado SSP5593),,(unknown SSP5593),U5593,,,-,1,2002,2002,Discontinued.
,,(no identificado SSP5595),,(unknown SSP5595),U5595,,,-,1,2002,2002,Discontinued.
,,(no identificado SSP5632),,(unknown SSP5632),U5632,,,-,2,2002,2002,Discontinued.
,,(no identificado SSP5640),,(unknown SSP5640),U5640,,,-,2,2002,2002,Discontinued.
,,(no identificado SSP5641),,(unknown SSP5641),U5641,,,-,4,2003,2003,Discontinued.
,,(no identificado SSP5643),,(unknown SSP5643),U5643,,,-,1,2002,2002,Discontinued.
,,(no identificado SSP5646),,(unknown SSP5646),U5646,,,-,1,2002,2002,Discontinued.
,,(no identificado SSP5661),,(unknown SSP5661),U5661,,,-,1,2002,2002,Discontinued.
,,(no identificado SSP5673),,(unknown SSP5673),U5673,,,-,1,2003,2003,Discontinued.
,,(no identificado SSP5683),,(unknown SSP5683),U5683,,,-,1,2003,2003,Discontinued.
